"","site_id","site_name","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_category","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","observed_status_conflict_flag","prcp_summer","prcp_fall","prcp_winter","prcp_spring","tmin_summer","tmin_fall","tmin_winter","tmin_spring","tmax_summer","tmax_fall","tmax_winter","tmax_spring"
"3731",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,500,"Flowers","Flowers or flower buds",2020,7,10,192,2459041,7,2020,8,14,227,2459076,4,"-9999",201.85,283.63,245.54,240.17,16.22,5.4,-4.21,3.23,29.77,17.19,5.2,15.63
"3732",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,500,"Flowers","Flowers or flower buds",2020,10,2,276,2459125,2,2020,10,2,276,2459125,4,"-9999",201.85,283.63,245.54,240.17,16.22,5.4,-4.21,3.23,29.77,17.19,5.2,15.63
"3733",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,501,"Flowers","Open flowers",2020,7,10,192,2459041,7,2020,8,14,227,2459076,4,"-9999",201.85,283.63,245.54,240.17,16.22,5.4,-4.21,3.23,29.77,17.19,5.2,15.63
"3734",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,504,"Fruits","Recent fruit or seed drop",2020,2,4,35,2458884,-9999,2020,2,11,42,2458891,5,"-9999",201.85,283.63,245.54,240.17,16.22,5.4,-4.21,3.23,29.77,17.19,5.2,15.63
"3735",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,504,"Fruits","Recent fruit or seed drop",2020,2,28,59,2458908,12,2020,2,28,59,2458908,12,"-9999",201.85,283.63,245.54,240.17,16.22,5.4,-4.21,3.23,29.77,17.19,5.2,15.63
"3736",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,504,"Fruits","Recent fruit or seed drop",2020,9,8,252,2459101,15,2020,9,11,255,2459104,7,"-9999",201.85,283.63,245.54,240.17,16.22,5.4,-4.21,3.23,29.77,17.19,5.2,15.63
"3737",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,504,"Fruits","Recent fruit or seed drop",2020,9,25,269,2459118,7,2020,11,6,311,2459160,8,"-9999",201.85,283.63,245.54,240.17,16.22,5.4,-4.21,3.23,29.77,17.19,5.2,15.63
"3738",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,516,"Fruits","Fruits",2020,2,4,35,2458884,-9999,2020,3,11,71,2458920,6,"-9999",201.85,283.63,245.54,240.17,16.22,5.4,-4.21,3.23,29.77,17.19,5.2,15.63
"3739",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,516,"Fruits","Fruits",2020,8,10,223,2459072,3,2020,8,10,223,2459072,4,"-9999",201.85,283.63,245.54,240.17,16.22,5.4,-4.21,3.23,29.77,17.19,5.2,15.63
"3740",16454,"Vassar College Ecological Preserve",41.667408,-73.895546,41,"NY",931,"Monarda","fistulosa","wild bergamot","Plantae",106175,516,"Fruits","Fruits",2020,8,18,231,2459080,4,2020,11,21,326,2459175,-9999,"-9999",201.85,283.63,245.54,240.17,16.22,5.4,-4.21,3.23,29.77,17.19,5.2,15.63
"3741",16786,"Cottonwood Gallery 3",35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,488,"Leaves","Leaves (forbs)",2020,8,17,230,2459079,161,2020,10,19,293,2459142,21,"-9999",67.35,92.52,35.1,43.48,16.54,5.03,-3.91,6.13,35.09,22.11,11.1,24.48
"3742",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,390,"Fruits","Ripe fruits",2020,8,19,232,2459081,4,2020,9,7,251,2459100,6,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3743",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,390,"Fruits","Ripe fruits",2020,10,4,278,2459127,5,2020,10,4,278,2459127,7,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3744",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,482,"Leaves","Initial growth (forbs)",2020,4,20,111,2458960,1,2020,4,25,116,2458965,3,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3745",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,488,"Leaves","Leaves (forbs)",2020,4,28,119,2458968,3,2020,8,15,228,2459077,4,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3746",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,488,"Leaves","Leaves (forbs)",2020,8,26,239,2459088,7,2020,11,7,312,2459161,9,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3747",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,500,"Flowers","Flowers or flower buds",2020,7,10,192,2459041,6,2020,8,6,219,2459068,5,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3748",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,501,"Flowers","Open flowers",2020,7,14,196,2459045,2,2020,8,6,219,2459068,5,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3749",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,504,"Fruits","Recent fruit or seed drop",2020,8,26,239,2459088,7,2020,9,7,251,2459100,6,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3750",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,504,"Fruits","Recent fruit or seed drop",2020,10,4,278,2459127,5,2020,10,4,278,2459127,7,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3751",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,516,"Fruits","Fruits",2020,8,15,228,2459077,4,2020,9,7,251,2459100,6,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3752",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122716,516,"Fruits","Fruits",2020,10,4,278,2459127,5,2020,10,4,278,2459127,7,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3753",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122730,390,"Fruits","Ripe fruits",2020,8,19,232,2459081,4,2020,9,7,251,2459100,6,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3754",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122730,488,"Leaves","Leaves (forbs)",2020,4,16,107,2458956,2,2020,8,15,228,2459077,4,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3755",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122730,488,"Leaves","Leaves (forbs)",2020,8,26,239,2459088,7,2020,8,26,239,2459088,6,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3756",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122730,488,"Leaves","Leaves (forbs)",2020,9,7,251,2459100,6,2020,10,30,304,2459153,-9999,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3757",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122730,500,"Flowers","Flowers or flower buds",2020,7,10,192,2459041,6,2020,8,6,219,2459068,5,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3758",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122730,501,"Flowers","Open flowers",2020,7,12,194,2459043,2,2020,8,6,219,2459068,5,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3759",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122730,504,"Fruits","Recent fruit or seed drop",2020,8,26,239,2459088,7,2020,9,7,251,2459100,6,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3760",25424,"home",42.286526,-72.653793,40,"MA",931,"Monarda","fistulosa","wild bergamot","Plantae",122730,516,"Fruits","Fruits",2020,8,15,228,2459077,4,2020,9,7,251,2459100,6,"-9999",224.95,249.64,312.43,285.74,15.8,4.21,-5.82,2.25,29.4,16.29,3.89,15.02
"3761",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,390,"Fruits","Ripe fruits",2020,1,5,5,2458854,-9999,2020,3,21,81,2458930,10,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3762",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,390,"Fruits","Ripe fruits",2020,8,22,235,2459084,6,2020,8,22,235,2459084,6,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3763",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,390,"Fruits","Ripe fruits",2020,8,30,243,2459092,2,2020,12,4,339,2459188,-9999,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3764",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,482,"Leaves","Initial growth (forbs)",2020,3,31,91,2458940,10,2020,3,31,91,2458940,9,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3765",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,488,"Leaves","Leaves (forbs)",2020,1,5,5,2458854,-9999,2020,10,27,301,2459150,9,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3766",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,488,"Leaves","Leaves (forbs)",2020,11,7,312,2459161,2,2020,11,7,312,2459161,6,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3767",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,500,"Flowers","Flowers or flower buds",2020,7,19,201,2459050,9,2020,8,7,220,2459069,9,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3768",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,501,"Flowers","Open flowers",2020,7,19,201,2459050,9,2020,7,19,201,2459050,12,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3769",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,501,"Flowers","Open flowers",2020,8,7,220,2459069,7,2020,8,7,220,2459069,9,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3770",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,504,"Fruits","Recent fruit or seed drop",2020,1,5,5,2458854,-9999,2020,2,16,47,2458896,7,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3771",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,504,"Fruits","Recent fruit or seed drop",2020,3,1,61,2458910,7,2020,3,21,81,2458930,10,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3772",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,504,"Fruits","Recent fruit or seed drop",2020,10,17,291,2459140,35,2020,11,5,310,2459159,2,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3773",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,504,"Fruits","Recent fruit or seed drop",2020,11,13,318,2459167,6,2020,12,4,339,2459188,-9999,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3774",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,516,"Fruits","Fruits",2020,1,5,5,2458854,-9999,2020,3,21,81,2458930,10,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3775",25661,"Turkey House",41.643398,-93.671654,269,"IA",931,"Monarda","fistulosa","wild bergamot","Plantae",128495,516,"Fruits","Fruits",2020,8,16,229,2459078,9,2020,12,4,339,2459188,-9999,"-9999",229.81,331.77,67.06,275.13,17.72,4.85,-7.52,4.41,29.95,15.81,2.75,16.21
"3776",26641,"home yard",30.371868,-87.619705,1,"AL",916,"Lobelia","cardinalis","cardinalflower","Plantae",134818,390,"Fruits","Ripe fruits",2020,1,1,1,2458850,-9999,2020,1,1,1,2458850,8,"-9999",781.04,244.7,405.01,201.63,24.03,16.67,9.49,16.95,31.85,27.63,18.65,26.65
"3777",26641,"home yard",30.371868,-87.619705,1,"AL",916,"Lobelia","cardinalis","cardinalflower","Plantae",134818,482,"Leaves","Initial growth (forbs)",2020,4,1,92,2458941,7,2020,4,1,92,2458941,7,"-9999",781.04,244.7,405.01,201.63,24.03,16.67,9.49,16.95,31.85,27.63,18.65,26.65
"3778",26641,"home yard",30.371868,-87.619705,1,"AL",916,"Lobelia","cardinalis","cardinalflower","Plantae",134818,488,"Leaves","Leaves (forbs)",2020,1,1,1,2458850,-9999,2020,9,9,253,2459102,-9999,"-9999",781.04,244.7,405.01,201.63,24.03,16.67,9.49,16.95,31.85,27.63,18.65,26.65
"3779",26641,"home yard",30.371868,-87.619705,1,"AL",916,"Lobelia","cardinalis","cardinalflower","Plantae",134818,500,"Flowers","Flowers or flower buds",2020,1,1,1,2458850,-9999,2020,1,1,1,2458850,8,"-9999",781.04,244.7,405.01,201.63,24.03,16.67,9.49,16.95,31.85,27.63,18.65,26.65
"3780",26641,"home yard",30.371868,-87.619705,1,"AL",916,"Lobelia","cardinalis","cardinalflower","Plantae",134818,500,"Flowers","Flowers or flower buds",2020,8,12,225,2459074,14,2020,9,9,253,2459102,-9999,"-9999",781.04,244.7,405.01,201.63,24.03,16.67,9.49,16.95,31.85,27.63,18.65,26.65
"3781",26641,"home yard",30.371868,-87.619705,1,"AL",916,"Lobelia","cardinalis","cardinalflower","Plantae",134818,501,"Flowers","Open flowers",2020,1,1,1,2458850,-9999,2020,1,1,1,2458850,8,"-9999",781.04,244.7,405.01,201.63,24.03,16.67,9.49,16.95,31.85,27.63,18.65,26.65
"3782",26641,"home yard",30.371868,-87.619705,1,"AL",916,"Lobelia","cardinalis","cardinalflower","Plantae",134818,501,"Flowers","Open flowers",2020,8,19,232,2459081,7,2020,9,9,253,2459102,-9999,"-9999",781.04,244.7,405.01,201.63,24.03,16.67,9.49,16.95,31.85,27.63,18.65,26.65
"3783",26641,"home yard",30.371868,-87.619705,1,"AL",916,"Lobelia","cardinalis","cardinalflower","Plantae",134818,516,"Fruits","Fruits",2020,1,1,1,2458850,-9999,2020,1,15,15,2458864,8,"-9999",781.04,244.7,405.01,201.63,24.03,16.67,9.49,16.95,31.85,27.63,18.65,26.65
"3784",27474,"Visitor Center Trail",29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,371,"Leaves","Breaking leaf buds",2020,3,1,61,2458910,17,2020,3,14,74,2458923,6,"-9999",845.16,290.54,373.8,278.67,24.77,17.28,9.9,18.16,32.9,27.27,19.68,27.63
"3785",27474,"Visitor Center Trail",29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,371,"Leaves","Breaking leaf buds",2020,3,26,86,2458935,6,2020,3,26,86,2458935,1,"-9999",845.16,290.54,373.8,278.67,24.77,17.28,9.9,18.16,32.9,27.27,19.68,27.63
"3786",27474,"Visitor Center Trail",29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,390,"Fruits","Ripe fruits",2020,1,6,6,2458855,-9999,2020,1,16,16,2458865,20,"-9999",845.16,290.54,373.8,278.67,24.77,17.28,9.9,18.16,32.9,27.27,19.68,27.63
"3787",27474,"Visitor Center Trail",29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,390,"Fruits","Ripe fruits",2020,9,25,269,2459118,182,2020,10,3,277,2459126,86,"-9999",845.16,290.54,373.8,278.67,24.77,17.28,9.9,18.16,32.9,27.27,19.68,27.63
"3788",27474,"Visitor Center Trail",29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,467,"Leaves","Increasing leaf size",2020,3,1,61,2458910,17,2020,3,27,87,2458936,182,"-9999",845.16,290.54,373.8,278.67,24.77,17.28,9.9,18.16,32.9,27.27,19.68,27.63
"3789",27474,"Visitor Center Trail",29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,471,"Leaves","Falling leaves",2020,3,27,87,2458936,1,2020,3,27,87,2458936,182,"-9999",845.16,290.54,373.8,278.67,24.77,17.28,9.9,18.16,32.9,27.27,19.68,27.63
"3790",27474,"Visitor Center Trail",29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,483,"Leaves","Leaves",2020,3,1,61,2458910,17,2020,10,3,277,2459126,86,"-9999",845.16,290.54,373.8,278.67,24.77,17.28,9.9,18.16,32.9,27.27,19.68,27.63
"3791",27474,"Visitor Center Trail",29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,498,"Leaves","Colored leaves",2020,3,27,87,2458936,1,2020,10,3,277,2459126,86,"-9999",845.16,290.54,373.8,278.67,24.77,17.28,9.9,18.16,32.9,27.27,19.68,27.63
"3792",27474,"Visitor Center Trail",29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,500,"Flowers","Flowers or flower buds",2020,3,14,74,2458923,9,2020,3,14,74,2458923,6,"-9999",845.16,290.54,373.8,278.67,24.77,17.28,9.9,18.16,32.9,27.27,19.68,27.63
"3793",27474,"Visitor Center Trail",29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Flowers","Open flowers",2020,3,14,74,2458923,9,2020,3,14,74,2458923,6,"-9999",845.16,290.54,373.8,278.67,24.77,17.28,9.9,18.16,32.9,27.27,19.68,27.63
"3794",27474,"Visitor Center Trail",29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,504,"Fruits","Recent fruit or seed drop",2020,1,6,6,2458855,-9999,2020,1,16,16,2458865,20,"-9999",845.16,290.54,373.8,278.67,24.77,17.28,9.9,18.16,32.9,27.27,19.68,27.63
"3795",27474,"Visitor Center Trail",29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,516,"Fruits","Fruits",2020,1,6,6,2458855,-9999,2020,1,16,16,2458865,20,"-9999",845.16,290.54,373.8,278.67,24.77,17.28,9.9,18.16,32.9,27.27,19.68,27.63
"3796",27474,"Visitor Center Trail",29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,516,"Fruits","Fruits",2020,9,25,269,2459118,182,2020,10,3,277,2459126,86,"-9999",845.16,290.54,373.8,278.67,24.77,17.28,9.9,18.16,32.9,27.27,19.68,27.63
"3797",27477,"Bayou Coquille Trail",29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,371,"Leaves","Breaking leaf buds",2020,3,19,79,2458928,14,2020,3,19,79,2458928,1,"-9999",845.44,293.07,374.15,284.38,24.73,17.24,9.87,18.11,32.89,27.28,19.66,27.62
"3798",27477,"Bayou Coquille Trail",29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,390,"Fruits","Ripe fruits",2020,9,12,256,2459105,176,2020,10,15,289,2459138,-9999,"MultiObserver-StatusConflict",845.44,293.07,374.15,284.38,24.73,17.24,9.87,18.11,32.89,27.28,19.66,27.62
"3799",27477,"Bayou Coquille Trail",29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,467,"Leaves","Increasing leaf size",2020,3,19,79,2458928,14,2020,3,19,79,2458928,1,"-9999",845.44,293.07,374.15,284.38,24.73,17.24,9.87,18.11,32.89,27.28,19.66,27.62
"3800",27477,"Bayou Coquille Trail",29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,471,"Leaves","Falling leaves",2020,9,12,256,2459105,176,2020,9,12,256,2459105,32,"-9999",845.44,293.07,374.15,284.38,24.73,17.24,9.87,18.11,32.89,27.28,19.66,27.62
"3801",27477,"Bayou Coquille Trail",29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,471,"Leaves","Falling leaves",2020,10,15,289,2459138,1,2020,10,15,289,2459138,-9999,"-9999",845.44,293.07,374.15,284.38,24.73,17.24,9.87,18.11,32.89,27.28,19.66,27.62
"3802",27477,"Bayou Coquille Trail",29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,483,"Leaves","Leaves",2020,3,19,79,2458928,14,2020,3,19,79,2458928,1,"-9999",845.44,293.07,374.15,284.38,24.73,17.24,9.87,18.11,32.89,27.28,19.66,27.62
"3803",27477,"Bayou Coquille Trail",29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,483,"Leaves","Leaves",2020,9,12,256,2459105,176,2020,10,15,289,2459138,-9999,"-9999",845.44,293.07,374.15,284.38,24.73,17.24,9.87,18.11,32.89,27.28,19.66,27.62
"3804",27477,"Bayou Coquille Trail",29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,498,"Leaves","Colored leaves",2020,9,12,256,2459105,176,2020,10,15,289,2459138,-9999,"-9999",845.44,293.07,374.15,284.38,24.73,17.24,9.87,18.11,32.89,27.28,19.66,27.62
"3805",27477,"Bayou Coquille Trail",29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,516,"Fruits","Fruits",2020,9,12,256,2459105,176,2020,10,15,289,2459138,-9999,"MultiObserver-StatusConflict",845.44,293.07,374.15,284.38,24.73,17.24,9.87,18.11,32.89,27.28,19.66,27.62
