"","ind_pp_year","site_id","site_name","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_category","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","observed_status_conflict_flag","prcp_summer","prcp_fall","prcp_winter","prcp_spring","tmin_summer","tmin_fall","tmin_winter","tmin_spring","tmax_summer","tmax_fall","tmax_winter","tmax_spring","year","peak_onset_doy","peak_end_doy","peak_duration","discontinuous_peak"
"1489","79023_390_2017",16831,"Sweetwater Wetlands",32.279629,-111.021172,689,"AZ",1163,"Salix","gooddingii","Goodding's willow","Plantae",79023,390,"Fruits","Ripe fruits",2017,3,9,68,2457822,29,2017,3,9,68,2457822,35,"MultiObserver-StatusConflict",178,72,79,9,22.52,14.25,5.25,11.72,39.14,31.24,20.49,30.9,NA,NA,NA,NA,NA
"1490","79023_501_2015",16831,"Sweetwater Wetlands",32.279629,-111.021172,689,"AZ",1163,"Salix","gooddingii","Goodding's willow","Plantae",79023,501,"Flowers","Open flowers",2015,11,24,328,2457351,33,2015,11,24,328,2457351,-9999,"MultiObserver-StatusConflict",81,95,114,19,23.27,14.62,5.77,11.64,38.92,30.51,21.14,29.27,NA,NA,NA,NA,NA
"1491","79023_501_2017",16831,"Sweetwater Wetlands",32.279629,-111.021172,689,"AZ",1163,"Salix","gooddingii","Goodding's willow","Plantae",79023,501,"Flowers","Open flowers",2017,3,9,68,2457822,29,2017,3,9,68,2457822,35,"MultiObserver-StatusConflict",178,72,79,9,22.52,14.25,5.25,11.72,39.14,31.24,20.49,30.9,NA,NA,NA,NA,NA
"1492","79027_390_2015",16831,"Sweetwater Wetlands",32.279629,-111.021172,689,"AZ",1163,"Salix","gooddingii","Goodding's willow","Plantae",79027,390,"Fruits","Ripe fruits",2015,5,13,133,2457156,74,2015,5,13,133,2457156,161,"-9999",81,95,114,19,23.27,14.62,5.77,11.64,38.92,30.51,21.14,29.27,NA,NA,NA,NA,NA
"1493","79027_501_2015",16831,"Sweetwater Wetlands",32.279629,-111.021172,689,"AZ",1163,"Salix","gooddingii","Goodding's willow","Plantae",79027,501,"Flowers","Open flowers",2015,2,28,59,2457082,-9999,2015,5,13,133,2457156,161,"-9999",81,95,114,19,23.27,14.62,5.77,11.64,38.92,30.51,21.14,29.27,2015,59,59,1,NA
"1494","79027_501_2016",16831,"Sweetwater Wetlands",32.279629,-111.021172,689,"AZ",1163,"Salix","gooddingii","Goodding's willow","Plantae",79027,501,"Flowers","Open flowers",2016,2,10,41,2457429,-9999,2016,2,10,41,2457429,224,"-9999",198,125,50,13,22.99,14.3,3.38,11.18,38.53,29.4,20.9,29.58,NA,NA,NA,NA,NA
"1495","84402_501_2015",11532,"Cedar Creek Home",45.305565,-93.355827,261,"MN",781,"Acer","saccharinum","silver maple","Plantae",84402,501,"Flowers","Open flowers",2015,3,23,82,2457105,3,2015,4,1,91,2457114,-9999,"-9999",358,107,42,212,14.74,1.2,-12.85,1.15,26.28,12.11,-4.12,13.81,2015,91,91,1,NA
"1496","84423_390_2017",20118,"nmrwa office",40.438656,-79.886581,275,"PA",781,"Acer","saccharinum","silver maple","Plantae",84423,390,"Fruits","Ripe fruits",2017,4,17,107,2457861,7,2017,4,17,107,2457861,-9999,"-9999",512,275,281,362,15.78,7.57,-2.32,5.04,27.45,19.72,6.43,16.89,NA,NA,NA,NA,NA
"1497","84423_501_2015",20118,"nmrwa office",40.438656,-79.886581,275,"PA",781,"Acer","saccharinum","silver maple","Plantae",84423,501,"Flowers","Open flowers",2015,3,25,84,2457107,8,2015,4,3,93,2457116,13,"-9999",424,160,210,327,15.99,5.99,-7.17,3.98,27.35,16.7,1.87,16.54,2015,93,93,1,NA
"1498","84423_501_2016",20118,"nmrwa office",40.438656,-79.886581,275,"PA",781,"Acer","saccharinum","silver maple","Plantae",84423,501,"Flowers","Open flowers",2016,3,8,68,2457456,-9999,2016,3,22,82,2457470,27,"-9999",364,306,245,236,17.23,7.98,-3.36,5.02,28.95,19.51,6.58,17.73,NA,NA,NA,NA,NA
"1499","84423_501_2017",20118,"nmrwa office",40.438656,-79.886581,275,"PA",781,"Acer","saccharinum","silver maple","Plantae",84423,501,"Flowers","Open flowers",2017,2,21,52,2457806,-9999,2017,2,21,52,2457806,48,"-9999",512,275,281,362,15.78,7.57,-2.32,5.04,27.45,19.72,6.43,16.89,NA,NA,NA,NA,NA
"1500","85116_501_2015",19462,"LCS Outdoor Learning Environment",44.934433,-93.282776,262,"MN",781,"Acer","saccharinum","silver maple","Plantae",85116,501,"Flowers","Open flowers",2015,4,6,96,2457119,17,2015,4,17,107,2457130,5,"-9999",435,132,41,202,15.79,2.06,-12.16,2.3,26.12,12.24,-4.04,13.82,2015,96,114,19,1
"1501","85116_501_2016",19462,"LCS Outdoor Learning Environment",44.934433,-93.282776,262,"MN",781,"Acer","saccharinum","silver maple","Plantae",85116,501,"Flowers","Open flowers",2016,3,15,75,2457463,4,2016,4,15,106,2457494,3,"-9999",467,297,105,219,16.71,6.53,-8.61,4.14,27.16,16.59,-1.3,14.67,2016,75,106,32,1
"1502","85116_501_2017",19462,"LCS Outdoor Learning Environment",44.934433,-93.282776,262,"MN",781,"Acer","saccharinum","silver maple","Plantae",85116,501,"Flowers","Open flowers",2017,3,30,89,2457843,6,2017,4,9,99,2457853,2,"-9999",394,308,108,294,15.31,6.65,-9.22,2.58,26.51,16.36,-0.98,12.92,2017,89,103,15,1
"1503","85116_501_2018",19462,"LCS Outdoor Learning Environment",44.934433,-93.282776,262,"MN",781,"Acer","saccharinum","silver maple","Plantae",85116,501,"Flowers","Open flowers",2018,4,28,118,2458237,7,2018,5,4,124,2458243,7,"-9999",267,188,92,186,17.08,4.52,-13.94,1.13,27.36,14.63,-4.38,12.3,2018,118,124,7,NA
"1504","85116_501_2019",19462,"LCS Outdoor Learning Environment",44.934433,-93.282776,262,"MN",781,"Acer","saccharinum","silver maple","Plantae",85116,501,"Flowers","Open flowers",2019,4,12,102,2458586,14,2019,4,26,116,2458600,8,"-9999",469,322,112,365,16.09,3.08,-13.02,0.15,26.3,11.55,-4.39,10.77,2019,102,116,15,NA
"1505","85573_501_2015",20300,"Josh Leonard's corner",44.990288,-93.131744,281,"MN",781,"Acer","saccharinum","silver maple","Plantae",85573,501,"Flowers","Open flowers",2015,4,11,101,2457124,-9999,2015,4,11,101,2457124,13,"-9999",342,139,44,205,15.77,1.99,-12.29,2.24,25.94,12.04,-4.12,13.72,2015,101,101,1,NA
"1506","85573_501_2016",20300,"Josh Leonard's corner",44.990288,-93.131744,281,"MN",781,"Acer","saccharinum","silver maple","Plantae",85573,501,"Flowers","Open flowers",2016,3,9,69,2457457,2,2016,4,16,107,2457495,1,"-9999",539,302,95,219,16.65,6.46,-8.69,4.02,26.91,16.45,-1.37,14.52,2016,82,89,8,1
"1507","85574_390_2015",20300,"Josh Leonard's corner",44.990288,-93.131744,281,"MN",781,"Acer","saccharinum","silver maple","Plantae",85574,390,"Fruits","Ripe fruits",2015,5,18,138,2457161,17,2015,5,18,138,2457161,156,"-9999",342,139,44,205,15.77,1.99,-12.29,2.24,25.94,12.04,-4.12,13.72,NA,NA,NA,NA,NA
"1508","85574_390_2016",20300,"Josh Leonard's corner",44.990288,-93.131744,281,"MN",781,"Acer","saccharinum","silver maple","Plantae",85574,390,"Fruits","Ripe fruits",2016,5,12,133,2457521,2,2016,5,23,144,2457532,131,"-9999",539,302,95,219,16.65,6.46,-8.69,4.02,26.91,16.45,-1.37,14.52,2016,139,144,6,NA
"1509","85574_501_2015",20300,"Josh Leonard's corner",44.990288,-93.131744,281,"MN",781,"Acer","saccharinum","silver maple","Plantae",85574,501,"Flowers","Open flowers",2015,3,30,89,2457112,-9999,2015,4,11,101,2457124,13,"-9999",342,139,44,205,15.77,1.99,-12.29,2.24,25.94,12.04,-4.12,13.72,2015,89,89,1,NA
"1510","85574_501_2016",20300,"Josh Leonard's corner",44.990288,-93.131744,281,"MN",781,"Acer","saccharinum","silver maple","Plantae",85574,501,"Flowers","Open flowers",2016,3,9,69,2457457,2,2016,4,6,97,2457485,11,"-9999",539,302,95,219,16.65,6.46,-8.69,4.02,26.91,16.45,-1.37,14.52,2016,82,83,2,NA
"1511","85688_390_2015",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,390,"Fruits","Ripe fruits",2015,8,13,225,2457248,-9999,2015,10,1,274,2457297,-9999,"-9999",344,275,166,236,16.25,6.41,-8.33,3.89,26.22,15.55,-0.03,14.67,NA,NA,NA,NA,NA
"1512","85688_390_2016",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,390,"Fruits","Ripe fruits",2016,7,28,210,2457598,7,2016,12,1,336,2457724,-9999,"-9999",202,213,166,265,17.81,8.83,-2.73,4.73,28.7,18.94,5.76,15.57,NA,NA,NA,NA,NA
"1513","85688_390_2017",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,390,"Fruits","Ripe fruits",2017,8,15,227,2457981,5,2017,11,16,320,2458074,-9999,"-9999",317,271,270,365,16.67,9.21,-2.37,5.24,26.79,19.42,5.21,15.28,NA,NA,NA,NA,NA
"1514","85688_390_2018",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,390,"Fruits","Ripe fruits",2018,8,23,235,2458354,7,2018,11,15,319,2458438,7,"-9999",345,257,194,352,17.89,8.12,-5.66,3.55,27.54,18.29,2.86,13.48,NA,NA,NA,NA,NA
"1515","85688_390_2019",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,390,"Fruits","Ripe fruits",2019,8,26,238,2458722,4,2019,12,12,346,2458830,-9999,"-9999",398,335,205,296,17.2,8.22,-4.27,4.03,27.08,16.02,3.51,14.26,NA,NA,NA,NA,NA
"1516","85688_390_2020",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,390,"Fruits","Ripe fruits",2020,7,23,205,2459054,-9999,2020,11,25,330,2459179,-9999,"-9999",297.99,177.67,188.28,367.42,17.24,7.7,-2.22,4.42,28.05,17.67,5.24,14.45,NA,NA,NA,NA,NA
"1517","85688_390_2021",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,390,"Fruits","Ripe fruits",2021,8,12,224,2459439,7,2021,11,18,322,2459537,14,"-9999",379.49,438.06,141.7,216.21,18.09,8.06,-3.95,4.73,27.59,17.51,2.29,16.26,NA,NA,NA,NA,NA
"1518","85688_390_2022",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,390,"Fruits","Ripe fruits",2022,8,25,237,2459817,7,2022,12,15,349,2459929,-9999,"-9999",334.59,252.11,226.79,268.7,17.2648913043478,9.05098901098901,-5.01833333333333,5.10782608695652,27.6740217391304,18.2778021978022,3.946,15.5877173913043,NA,NA,NA,NA,NA
"1519","85688_501_2015",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,501,"Flowers","Open flowers",2015,7,29,210,2457233,-9999,2015,8,27,239,2457262,14,"-9999",344,275,166,236,16.25,6.41,-8.33,3.89,26.22,15.55,-0.03,14.67,NA,NA,NA,NA,NA
"1520","85688_501_2016",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,501,"Flowers","Open flowers",2016,7,7,189,2457577,7,2016,7,28,210,2457598,7,"-9999",202,213,166,265,17.81,8.83,-2.73,4.73,28.7,18.94,5.76,15.57,NA,NA,NA,NA,NA
"1521","85688_501_2017",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,501,"Flowers","Open flowers",2017,7,6,187,2457941,-9999,2017,8,15,227,2457981,9,"-9999",317,271,270,365,16.67,9.21,-2.37,5.24,26.79,19.42,5.21,15.28,NA,NA,NA,NA,NA
"1522","85688_501_2018",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,501,"Flowers","Open flowers",2018,7,12,193,2458312,7,2018,8,9,221,2458340,7,"-9999",345,257,194,352,17.89,8.12,-5.66,3.55,27.54,18.29,2.86,13.48,NA,NA,NA,NA,NA
"1523","85688_501_2019",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,501,"Flowers","Open flowers",2019,7,25,206,2458690,9,2019,8,8,220,2458704,7,"-9999",398,335,205,296,17.2,8.22,-4.27,4.03,27.08,16.02,3.51,14.26,NA,NA,NA,NA,NA
"1524","85688_501_2020",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,501,"Flowers","Open flowers",2020,7,16,198,2459047,7,2020,8,6,219,2459068,7,"-9999",297.99,177.67,188.28,367.42,17.24,7.7,-2.22,4.42,28.05,17.67,5.24,14.45,NA,NA,NA,NA,NA
"1525","85688_501_2021",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,501,"Flowers","Open flowers",2021,7,15,196,2459411,7,2021,8,5,217,2459432,7,"-9999",379.49,438.06,141.7,216.21,18.09,8.06,-3.95,4.73,27.59,17.51,2.29,16.26,NA,NA,NA,NA,NA
"1526","85688_501_2022",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",931,"Monarda","fistulosa","wild bergamot","Plantae",85688,501,"Flowers","Open flowers",2022,7,14,195,2459775,7,2022,8,11,223,2459803,7,"-9999",334.59,252.11,226.79,268.7,17.2648913043478,9.05098901098901,-5.01833333333333,5.10782608695652,27.6740217391304,18.2778021978022,3.946,15.5877173913043,NA,NA,NA,NA,NA
"1527","86609_390_2015",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,390,"Fruits","Ripe fruits",2015,10,7,280,2457303,9,2015,11,9,313,2457336,4,"-9999",378,224,234,231,14.55,5.23,-9.81,1.57,26.96,16.51,0.28,14.73,2015,280,313,34,1
"1528","86609_390_2016",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,390,"Fruits","Ripe fruits",2016,9,29,273,2457661,3,2016,10,26,300,2457688,4,"-9999",275,222,304,193,15.46,5.66,-4.08,3.29,28.59,18.8,6.2,16.37,2016,287,300,14,1
"1529","86609_390_2017",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,390,"Fruits","Ripe fruits",2017,8,15,227,2457981,4,2017,8,15,227,2457981,3,"MultiObserver-StatusConflict",308,225,254,375,14.32,5.48,-4.81,2.46,26.41,17.98,4.78,14.01,2017,296,312,17,1
"1530","86609_390_2018",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,390,"Fruits","Ripe fruits",2018,10,3,276,2458395,2,2018,10,3,276,2458395,7,"-9999",523,207,320,269,15.91,5.96,-7.31,2.43,27.58,18.41,2.53,13.76,NA,NA,NA,NA,NA
"1531","86609_390_2019",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,390,"Fruits","Ripe fruits",2019,10,15,288,2458772,5,2019,11,12,316,2458800,-9999,"-9999",294,581,285,301,15.01,6.24,-6.62,2.66,27.7,15.01,2.97,14.18,2019,297,297,1,NA
"1532","86609_390_2021",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,390,"Fruits","Ripe fruits",2021,10,18,291,2459506,4,2021,10,21,294,2459509,7,"-9999",411.21,298.46,233.08,248.51,15.79,5.74,-6.23,2.38,27.34,17.9,2.53,15.86,NA,NA,NA,NA,NA
"1533","86609_390_2022",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,390,"Fruits","Ripe fruits",2022,9,19,262,2459842,5,2022,9,19,262,2459842,3,"MultiObserver-StatusConflict",165.29,409.17,203.1,352.47,14.9202173913043,6.08494505494505,-7.04566666666667,3.08586956521739,28.7590217391304,17.5282417582418,3.76888888888889,15.6091304347826,2022,297,297,1,NA
"1534","86609_501_2015",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,501,"Flowers","Open flowers",2015,7,9,190,2457213,10,2015,7,23,204,2457227,5,"-9999",378,224,234,231,14.55,5.23,-9.81,1.57,26.96,16.51,0.28,14.73,2015,204,204,1,NA
"1535","86609_501_2016",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,501,"Flowers","Open flowers",2016,7,9,191,2457579,8,2016,7,28,210,2457598,6,"MultiObserver-StatusConflict",275,222,304,193,15.46,5.66,-4.08,3.29,28.59,18.8,6.2,16.37,2016,195,195,1,NA
"1536","86609_501_2017",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,501,"Flowers","Open flowers",2017,7,13,194,2457948,3,2017,8,3,215,2457969,8,"-9999",308,225,254,375,14.32,5.48,-4.81,2.46,26.41,17.98,4.78,14.01,2017,215,215,1,NA
"1537","86609_501_2018",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,501,"Flowers","Open flowers",2018,7,9,190,2458309,4,2018,7,30,211,2458330,3,"-9999",523,207,320,269,15.91,5.96,-7.31,2.43,27.58,18.41,2.53,13.76,2018,200,201,2,NA
"1538","86609_501_2019",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,501,"Flowers","Open flowers",2019,7,9,190,2458674,4,2019,8,12,224,2458708,2,"-9999",294,581,285,301,15.01,6.24,-6.62,2.66,27.7,15.01,2.97,14.18,2019,211,211,1,NA
"1539","86609_501_2020",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,501,"Flowers","Open flowers",2020,7,9,191,2459040,9,2020,7,28,210,2459059,6,"-9999",275.14,273.76,257.66,226.76,15.64,4.71,-4.95,2.56,28.95,16.25,4.51,14.88,2020,199,199,1,NA
"1540","86609_501_2021",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,501,"Flowers","Open flowers",2021,7,8,189,2459404,17,2021,8,5,217,2459432,5,"-9999",411.21,298.46,233.08,248.51,15.79,5.74,-6.23,2.38,27.34,17.9,2.53,15.86,2021,193,207,15,NA
"1541","86609_501_2022",17562,"Cary Institute Fern Glen",41.78577,-73.731003,126,"NY",197,"Asclepias","incarnata","swamp milkweed","Plantae",86609,501,"Flowers","Open flowers",2022,7,18,199,2459779,7,2022,7,25,206,2459786,7,"-9999",165.29,409.17,203.1,352.47,14.9202173913043,6.08494505494505,-7.04566666666667,3.08586956521739,28.7590217391304,17.5282417582418,3.76888888888889,15.6091304347826,2022,228,228,1,NA
"1542","87171_390_2015",20483,"Moraine and Park",42.085918,-71.038109,38,"MA",781,"Acer","saccharinum","silver maple","Plantae",87171,390,"Fruits","Ripe fruits",2015,5,21,141,2457164,28,2015,5,26,146,2457169,10,"-9999",290,395,375,163,15.36,6.2,-8.11,2.15,26.85,17.36,2.03,14.32,NA,NA,NA,NA,NA
"1543","87171_501_2015",20483,"Moraine and Park",42.085918,-71.038109,38,"MA",781,"Acer","saccharinum","silver maple","Plantae",87171,501,"Flowers","Open flowers",2015,4,11,101,2457124,-9999,2015,4,15,105,2457128,3,"-9999",290,395,375,163,15.36,6.2,-8.11,2.15,26.85,17.36,2.03,14.32,2015,101,101,1,NA
"1544","87212_390_2016",16699,"Woods",44.652939,-93.631256,281,"MN",781,"Acer","saccharinum","silver maple","Plantae",87212,390,"Fruits","Ripe fruits",2016,5,19,140,2457528,7,2016,5,19,140,2457528,6,"-9999",425,233,96,162,16.04,5.79,-9.33,3.62,27,16.62,-1.65,14.59,NA,NA,NA,NA,NA
"1545","87212_501_2016",16699,"Woods",44.652939,-93.631256,281,"MN",781,"Acer","saccharinum","silver maple","Plantae",87212,501,"Flowers","Open flowers",2016,3,22,82,2457470,-9999,2016,4,10,101,2457489,8,"-9999",425,233,96,162,16.04,5.79,-9.33,3.62,27,16.62,-1.65,14.59,2016,101,101,1,NA
"1546","87213_501_2016",16699,"Woods",44.652939,-93.631256,281,"MN",781,"Acer","saccharinum","silver maple","Plantae",87213,501,"Flowers","Open flowers",2016,3,29,89,2457477,7,2016,4,10,101,2457489,8,"-9999",425,233,96,162,16.04,5.79,-9.33,3.62,27,16.62,-1.65,14.59,2016,101,101,1,NA
"1547","87567_390_2017",8418,"my yard",32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,390,"Fruits","Ripe fruits",2017,6,4,155,2457909,4,2017,6,18,169,2457923,3,"-9999",369,136,312,354,22.15,14.64,6.67,13.01,32.19,27.63,17.74,25.77,2017,169,169,1,NA
"1548","87567_501_2016",8418,"my yard",32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Flowers","Open flowers",2016,2,17,48,2457436,3,2016,3,20,80,2457468,3,"-9999",324,449,325,660,22.87,14.05,4.13,12.94,33.5,26.79,17.2,24.98,2016,157,157,1,NA
"1549","87567_501_2017",8418,"my yard",32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Flowers","Open flowers",2017,4,30,120,2457874,4,2017,5,21,141,2457895,4,"-9999",369,136,312,354,22.15,14.64,6.67,13.01,32.19,27.63,17.74,25.77,2017,127,141,15,NA
"1550","87703_390_2016",19661,"KHS garden",32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,390,"Fruits","Ripe fruits",2016,11,30,335,2457723,3,2016,12,14,349,2457737,4,"-9999",310.71,450.19,306.57,660.3,22.87,14.01,4.11,12.92,33.53,26.6,17.2,25.01,2016,335,349,15,NA
"1551","87703_390_2017",19661,"KHS garden",32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,390,"Fruits","Ripe fruits",2017,1,11,11,2457765,3,2017,1,15,15,2457769,7,"-9999",364.7,129.7,298.07,356.85,22.15,14.6,6.68,13.03,32.18,27.5,17.78,25.78,2017,11,169,159,1
"1552","87703_501_2015",19661,"KHS garden",32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Flowers","Open flowers",2015,5,31,151,2457174,4,2015,6,10,161,2457184,56,"-9999",217.91,300.43,310.52,769.8,22.28,12.72,2.88,13.18,33.88,25.05,13.49,23.79,2015,154,154,1,NA
"1553","87703_501_2016",19661,"KHS garden",32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Flowers","Open flowers",2016,6,5,157,2457545,4,2016,6,5,157,2457545,59,"-9999",310.71,450.19,306.57,660.3,22.87,14.01,4.11,12.92,33.53,26.6,17.2,25.01,2016,157,349,193,1
"1554","87703_501_2017",19661,"KHS garden",32.386261,-94.875771,107,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87703,501,"Flowers","Open flowers",2017,5,21,141,2457895,4,2017,5,21,141,2457895,4,"-9999",364.7,129.7,298.07,356.85,22.15,14.6,6.68,13.03,32.18,27.5,17.78,25.78,2017,141,141,1,NA
"1555","89293_390_2015",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",197,"Asclepias","incarnata","swamp milkweed","Plantae",89293,390,"Fruits","Ripe fruits",2015,9,10,253,2457276,14,2015,10,1,274,2457297,-9999,"-9999",344,275,166,236,16.25,6.41,-8.33,3.89,26.22,15.55,-0.03,14.67,NA,NA,NA,NA,NA
"1556","89293_390_2016",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",197,"Asclepias","incarnata","swamp milkweed","Plantae",89293,390,"Fruits","Ripe fruits",2016,9,22,266,2457654,7,2016,11,10,315,2457703,7,"-9999",202,213,166,265,17.81,8.83,-2.73,4.73,28.7,18.94,5.76,15.57,NA,NA,NA,NA,NA
